Id,"Created At","Updated At",Type,Status,"Steam ID",Exterior,"Trade token",Qty,Amount,Currency,"Amount EUR (Approx.)",Name,"Transaction Id","Item Id"
99670525,"2017-04-14 21:41:38","2017-04-14 21:41:38","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45747979,51453241
99670526,"2017-04-14 21:41:38","2017-04-14 21:41:38",Product,Complete,,,,1,4.45,USD,4.08,"Torchlight II STEAM CD-KEY GLOBAL",45747979,51453241
99670678,"2017-04-14 21:43:02","2017-04-14 21:43:02","Product Commission",Complete,,,,1,-9.52,DKK,-1.28,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45748038,51453312
99670679,"2017-04-14 21:43:02","2017-04-14 21:43:02","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45748038,51453312
99670680,"2017-04-14 21:43:02","2017-04-14 21:43:02",Product,Complete,,,,1,88.45,DKK,11.89,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45748038,51453312
99671137,"2017-04-14 21:47:53","2017-04-14 21:47:53","Product Commission",Complete,,,,1,-0.45,EUR,-0.45,"Torchlight II STEAM CD-KEY GLOBAL",45748207,51453490
99671138,"2017-04-14 21:47:53","2017-04-14 21:47:53","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45748207,51453490
99671139,"2017-04-14 21:47:53","2017-04-14 21:47:53",Product,Complete,,,,1,4.19,EUR,4.19,"Torchlight II STEAM CD-KEY GLOBAL",45748207,51453490
99671938,"2017-04-14 21:54:25","2017-04-14 21:54:25","Product Commission",Complete,,,,1,-0.34,USD,-0.31,"Among the Sleep STEAM CD-KEY GLOBAL",45745591,51450513
99671939,"2017-04-14 21:54:25","2017-04-14 21:54:25","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45745591,51450513
99671940,"2017-04-14 21:54:25","2017-04-14 21:54:25",Product,Complete,,,,1,3.18,USD,2.92,"Among the Sleep STEAM CD-KEY GLOBAL",45745591,51450513
99673630,"2017-04-14 22:08:02","2017-04-14 22:08:02","Product Commission",Complete,,,,1,-0.62,USD,-0.57,"Besiege EARLY ACCESS STEAM CD-KEY GLOBAL",45749237,51454684
99673635,"2017-04-14 22:08:02","2017-04-14 22:08:02","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45749237,51454684
99673637,"2017-04-14 22:08:02","2017-04-14 22:08:02",Product,Complete,,,,1,5.75,USD,5.28,"Besiege EARLY ACCESS STEAM CD-KEY GLOBAL",45749237,51454684
99673978,"2017-04-14 22:11:08","2017-04-14 22:11:08","Product Commission",Complete,,,,1,-0.48,USD,-0.44,"Torchlight II STEAM CD-KEY GLOBAL",45749388,51454850
99673981,"2017-04-14 22:11:08","2017-04-14 22:11:08","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45749388,51454850
99673982,"2017-04-14 22:11:08","2017-04-14 22:11:08",Product,Complete,,,,1,4.45,USD,4.08,"Torchlight II STEAM CD-KEY GLOBAL",45749388,51454850
99674465,"2017-04-14 22:15:17","2017-04-14 22:15:17","Product Commission",Complete,,,,1,-0.48,USD,-0.44,"Torchlight II STEAM CD-KEY GLOBAL",45749595,51455087
99674466,"2017-04-14 22:15:17","2017-04-14 22:15:17","Selected Offer Provision (Boost Price)",Complete,,,,1,-1.11,USD,-1.02,"Torchlight II STEAM CD-KEY GLOBAL",45749595,51455087
99674467,"2017-04-14 22:15:17","2017-04-14 22:15:17","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45749595,51455087
99674468,"2017-04-14 22:15:17","2017-04-14 22:15:17",Product,Complete,,,,1,5.57,USD,5.11,"Torchlight II STEAM CD-KEY GLOBAL",45749595,51455087
99675110,"2017-04-14 22:20:47","2017-04-14 22:20:47","Product Commission",Complete,,,,1,-0.45,EUR,-0.45,"Torchlight II STEAM CD-KEY GLOBAL",45749874,51455400
99675111,"2017-04-14 22:20:47","2017-04-14 22:20:47","Selected Offer Provision (Boost Price)",Complete,,,,1,-1.05,EUR,-1.05,"Torchlight II STEAM CD-KEY GLOBAL",45749874,51455400
99675112,"2017-04-14 22:20:47","2017-04-14 22:20:47","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45749874,51455400
99675113,"2017-04-14 22:20:47","2017-04-14 22:20:47",Product,Complete,,,,1,5.24,EUR,5.24,"Torchlight II STEAM CD-KEY GLOBAL",45749874,51455400
99675487,"2017-04-14 22:24:02","2017-04-14 22:24:02","Product Commission",Complete,,,,1,-0.45,EUR,-0.45,"Torchlight II STEAM CD-KEY GLOBAL",45750013,51455560
99675490,"2017-04-14 22:24:02","2017-04-14 22:24:02","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45750013,51455560
99675491,"2017-04-14 22:24:02","2017-04-14 22:24:02",Product,Complete,,,,1,4.19,EUR,4.19,"Torchlight II STEAM CD-KEY GLOBAL",45750013,51455560
99675530,"2017-04-14 22:24:36","2017-04-14 22:24:36","Product Commission",Complete,,,,1,-0.99,EUR,-0.99,"Cosmic Star Heroine STEAM CD-KEY GLOBAL",45750026,51455574
99675531,"2017-04-14 22:24:36","2017-04-14 22:24:36","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45750026,51455574
99675532,"2017-04-14 22:24:36","2017-04-14 22:24:36",Product,Complete,,,,1,9.19,EUR,9.19,"Cosmic Star Heroine STEAM CD-KEY GLOBAL",45750026,51455574
99677030,"2017-04-14 22:38:14","2017-04-14 22:38:14","Product Commission",Complete,,,,1,-0.48,USD,-0.44,"Torchlight II STEAM CD-KEY GLOBAL",45750650,51456295
99677031,"2017-04-14 22:38:14","2017-04-14 22:38:14","Selected Offer Provision (Boost Price)",Complete,,,,1,-1.11,USD,-1.02,"Torchlight II STEAM CD-KEY GLOBAL",45750650,51456295
99677032,"2017-04-14 22:38:14","2017-04-14 22:38:14","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45750650,51456295
99677033,"2017-04-14 22:38:14","2017-04-14 22:38:14",Product,Complete,,,,1,5.57,USD,5.11,"Torchlight II STEAM CD-KEY GLOBAL",45750650,51456295
99677074,"2017-04-14 22:38:45","2017-04-14 22:38:45","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6227225,65293
99677075,"2017-04-14 22:38:45","2017-04-14 22:38:45","Auction Commission",Complete,,,,1,-0.15,EUR,-0.15,,6227225,65293
99677089,"2017-04-14 22:38:51","2017-04-14 22:38:51","Auction Commission",Complete,,,,1,-0.15,EUR,-0.15,,6256529,56441
99678018,"2017-04-14 22:46:49","2017-04-14 22:46:49","Product Commission",Complete,,,,1,-0.45,EUR,-0.45,"Torchlight II STEAM CD-KEY GLOBAL",45751012,51456701
99678019,"2017-04-14 22:46:49","2017-04-14 22:46:49","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45751012,51456701
99678020,"2017-04-14 22:46:49","2017-04-14 22:46:49",Product,Complete,,,,1,4.19,EUR,4.19,"Torchlight II STEAM CD-KEY GLOBAL",45751012,51456701
99678563,"2017-04-14 22:53:03","2017-04-14 22:53:03","Product Commission",Complete,,,,1,-0.48,USD,-0.44,"Torchlight II STEAM CD-KEY GLOBAL",45751285,51457004
99678566,"2017-04-14 22:53:03","2017-04-14 22:53:03","Selected Offer Provision (Boost Price)",Complete,,,,1,-1.11,USD,-1.02,"Torchlight II STEAM CD-KEY GLOBAL",45751285,51457004
99678568,"2017-04-14 22:53:03","2017-04-14 22:53:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45751285,51457004
99678570,"2017-04-14 22:53:03","2017-04-14 22:53:03",Product,Complete,,,,1,5.57,USD,5.11,"Torchlight II STEAM CD-KEY GLOBAL",45751285,51457004
99682000,"2017-04-14 23:27:19","2017-04-14 23:27:19","Product Commission",Complete,,,,1,-0.45,EUR,-0.45,"Torchlight II STEAM CD-KEY GLOBAL",45752704,51458632
99682001,"2017-04-14 23:27:19","2017-04-14 23:27:19","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45752704,51458632
99682002,"2017-04-14 23:27:19","2017-04-14 23:27:19",Product,Complete,,,,1,4.19,EUR,4.19,"Torchlight II STEAM CD-KEY GLOBAL",45752704,51458632
99684909,"2017-04-14 23:59:03","2017-04-14 23:59:03","Product Commission",Complete,,,,1,-1.05,USD,-0.96,"Cosmic Star Heroine STEAM CD-KEY GLOBAL",45753942,51460038
99684915,"2017-04-14 23:59:03","2017-04-14 23:59:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45753942,51460038
99684916,"2017-04-14 23:59:03","2017-04-14 23:59:03",Product,Complete,,,,1,9.76,USD,8.96,"Cosmic Star Heroine STEAM CD-KEY GLOBAL",45753942,51460038
99684991,"2017-04-14 23:59:40","2017-04-14 23:59:40","Product Commission",Complete,,,,2,-1.27,CAD,-0.85,"Torchlight II STEAM CD-KEY GLOBAL",45753963,51460066
99684992,"2017-04-14 23:59:40","2017-04-14 23:59:40","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45753963,51460066
99684993,"2017-04-14 23:59:40","2017-04-14 23:59:40",Product,Complete,,,,2,11.86,CAD,7.97,"Torchlight II STEAM CD-KEY GLOBAL",45753963,51460066
99685337,"2017-04-15 00:04:01","2017-04-15 00:04:01","Product Commission",Complete,,,,1,-0.34,USD,-0.31,"Among the Sleep STEAM CD-KEY GLOBAL",45754114,51460239
99685338,"2017-04-15 00:04:01","2017-04-15 00:04:01","Selected Offer Provision (Boost Price)",Complete,,,,1,0.00,USD,0.00,"Among the Sleep STEAM CD-KEY GLOBAL",45754114,51460239
99685339,"2017-04-15 00:04:01","2017-04-15 00:04:01","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45754114,51460239
99685340,"2017-04-15 00:04:01","2017-04-15 00:04:01",Product,Complete,,,,1,3.18,USD,2.92,"Among the Sleep STEAM CD-KEY GLOBAL",45754114,51460239
99686770,"2017-04-15 00:21:03","2017-04-15 00:21:03","Product Commission",Complete,,,,1,-0.48,USD,-0.44,"Torchlight II STEAM CD-KEY GLOBAL",45754681,51460898
99686772,"2017-04-15 00:21:03","2017-04-15 00:21:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45754681,51460898
99686774,"2017-04-15 00:21:03","2017-04-15 00:21:03",Product,Complete,,,,1,4.45,USD,4.08,"Torchlight II STEAM CD-KEY GLOBAL",45754681,51460898
99688708,"2017-04-15 00:44:16","2017-04-15 00:44:16","Product Commission",Complete,,,,1,-0.48,USD,-0.44,"Torchlight II STEAM CD-KEY GLOBAL",45755450,51461768
99688709,"2017-04-15 00:44:16","2017-04-15 00:44:16","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45755450,51461768
99688710,"2017-04-15 00:44:16","2017-04-15 00:44:16",Product,Complete,,,,1,4.45,USD,4.08,"Torchlight II STEAM CD-KEY GLOBAL",45755450,51461768
99692185,"2017-04-15 01:25:01","2017-04-15 01:25:01","Product Commission",Complete,,,,1,-1.36,USD,-1.25,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45756859,51463388
99692186,"2017-04-15 01:25:01","2017-04-15 01:25:01","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45756859,51463388
99692187,"2017-04-15 01:25:01","2017-04-15 01:25:01",Product,Complete,,,,1,12.63,USD,11.59,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45756859,51463388
99693641,"2017-04-15 01:43:22","2017-04-15 01:43:22","Product Commission",Complete,,,,1,-1.36,USD,-1.25,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45757460,51464066
99693642,"2017-04-15 01:43:22","2017-04-15 01:43:22","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45757460,51464066
99693643,"2017-04-15 01:43:22","2017-04-15 01:43:22",Product,Complete,,,,1,12.63,USD,11.59,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45757460,51464066
99695136,"2017-04-15 02:01:21","2017-04-15 02:01:21","Product Commission",Complete,,,,1,-1.36,USD,-1.25,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45758051,51464747
99695137,"2017-04-15 02:01:21","2017-04-15 02:01:21","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45758051,51464747
99695138,"2017-04-15 02:01:21","2017-04-15 02:01:21",Product,Complete,,,,1,12.63,USD,11.59,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45758051,51464747
99697584,"2017-04-15 02:33:03","2017-04-15 02:33:03","Product Commission",Complete,,,,1,-1.36,USD,-1.25,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45758989,51465824
99697585,"2017-04-15 02:33:03","2017-04-15 02:33:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45758989,51465824
99697586,"2017-04-15 02:33:03","2017-04-15 02:33:03",Product,Complete,,,,1,12.62,USD,11.58,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45758989,51465824
99698257,"2017-04-15 02:42:50","2017-04-15 02:42:50","Product Commission",Complete,,,,1,-1.36,USD,-1.25,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45759265,51466147
99698258,"2017-04-15 02:42:50","2017-04-15 02:42:50","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45759265,51466147
99698259,"2017-04-15 02:42:50","2017-04-15 02:42:50",Product,Complete,,,,1,12.62,USD,11.58,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45759265,51466147
99698938,"2017-04-15 02:52:33","2017-04-15 02:52:33","Product Commission",Complete,,,,1,-1.36,USD,-1.25,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45759549,51466475
99698939,"2017-04-15 02:52:33","2017-04-15 02:52:33","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45759549,51466475
99698940,"2017-04-15 02:52:33","2017-04-15 02:52:33",Product,Complete,,,,1,12.62,USD,11.58,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45759549,51466475
99700638,"2017-04-15 03:15:37","2017-04-15 03:15:37","Product Commission",Complete,,,,1,-1.36,USD,-1.25,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45757960,51464636
99700640,"2017-04-15 03:15:37","2017-04-15 03:15:37","Selected Offer Provision (Boost Price)",Complete,,,,1,-1.26,USD,-1.16,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45757960,51464636
99700641,"2017-04-15 03:15:37","2017-04-15 03:15:37","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45757960,51464636
99700642,"2017-04-15 03:15:37","2017-04-15 03:15:37",Product,Complete,,,,1,13.89,USD,12.75,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45757960,51464636
99700718,"2017-04-15 03:16:34","2017-04-15 03:16:34","Product Commission",Complete,,,,1,-1.79,AUD,-1.23,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45760267,51467322
99700719,"2017-04-15 03:16:34","2017-04-15 03:16:34","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45760267,51467322
99700720,"2017-04-15 03:16:34","2017-04-15 03:16:34",Product,Complete,,,,1,16.64,AUD,11.44,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45760267,51467322
99701287,"2017-04-15 03:24:29","2017-04-15 03:24:29","Product Commission",Complete,,,,1,-0.53,EUR,-0.53,"Democracy 3 STEAM CD-KEY GLOBAL",45760304,51467362
99701288,"2017-04-15 03:24:29","2017-04-15 03:24:29","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45760304,51467362
99701289,"2017-04-15 03:24:29","2017-04-15 03:24:29",Product,Complete,,,,1,4.89,EUR,4.89,"Democracy 3 STEAM CD-KEY GLOBAL",45760304,51467362
99702481,"2017-04-15 03:39:54","2017-04-15 03:39:54","Product Commission",Complete,,,,1,-1.79,AUD,-1.23,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45760968,51468133
99702482,"2017-04-15 03:39:54","2017-04-15 03:39:54","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45760968,51468133
99702483,"2017-04-15 03:39:54","2017-04-15 03:39:54",Product,Complete,,,,1,16.64,AUD,11.44,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45760968,51468133
99703577,"2017-04-15 03:56:03","2017-04-15 03:56:03","Product Commission",Complete,,,,1,-1.79,AUD,-1.23,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45761406,51468643
99703579,"2017-04-15 03:56:03","2017-04-15 03:56:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45761406,51468643
99703580,"2017-04-15 03:56:03","2017-04-15 03:56:03",Product,Complete,,,,1,16.64,AUD,11.44,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45761406,51468643
99706936,"2017-04-15 04:46:07","2017-04-15 04:46:07","Product Commission",Complete,,,,1,-1.36,USD,-1.25,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45762759,51470197
99706937,"2017-04-15 04:46:07","2017-04-15 04:46:07","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45762759,51470197
99706938,"2017-04-15 04:46:07","2017-04-15 04:46:07",Product,Complete,,,,1,12.62,USD,11.58,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45762759,51470197
99709610,"2017-04-15 05:27:14","2017-04-15 05:27:14","Product Commission",Complete,,,,1,-1.36,USD,-1.25,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45763837,51471448
99709611,"2017-04-15 05:27:14","2017-04-15 05:27:14","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45763837,51471448
99709612,"2017-04-15 05:27:14","2017-04-15 05:27:14",Product,Complete,,,,1,12.62,USD,11.58,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45763837,51471448
99710257,"2017-04-15 05:36:19","2017-04-15 05:36:19","Product Commission",Complete,,,,1,-0.94,USD,-0.86,"SOMA STEAM CD-KEY GLOBAL",45764088,51471747
99710263,"2017-04-15 05:36:19","2017-04-15 05:36:19","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45764088,51471747
99710265,"2017-04-15 05:36:19","2017-04-15 05:36:19",Product,Complete,,,,1,8.76,USD,8.04,"SOMA STEAM CD-KEY GLOBAL",45764088,51471747
99710432,"2017-04-15 05:39:01","2017-04-15 05:39:01","Product Commission",Complete,,,,1,-147.51,JPY,-1.21,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45764160,51471842
99710433,"2017-04-15 05:39:01","2017-04-15 05:39:01","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45764160,51471842
99710434,"2017-04-15 05:39:01","2017-04-15 05:39:01",Product,Complete,,,,1,1370.22,JPY,11.28,"Ultimate Epic Battle Simulator EARLY ACCESS STEAM CD-KEY GLOBAL",45764160,51471842
99711568,"2017-04-15 05:57:32","2017-04-15 05:57:32","Product Commission",Complete,,,,1,-0.94,USD,-0.86,"SOMA STEAM CD-KEY GLOBAL",45764608,51472365
99711569,"2017-04-15 05:57:32","2017-04-15 05:57:32","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45764608,51472365
99711570,"2017-04-15 05:57:32","2017-04-15 05:57:32",Product,Complete,,,,1,8.76,USD,8.04,"SOMA STEAM CD-KEY GLOBAL",45764608,51472365
99726556,"2017-04-15 09:08:09","2017-04-15 09:08:09","Product Commission",Complete,,,,1,-31.25,CZK,-1.16,"Battlerite EARLY ACCESS STEAM CD-KEY GLOBAL",45770570,51479498
99726558,"2017-04-15 09:08:09","2017-04-15 09:08:09","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45770570,51479498
99726559,"2017-04-15 09:08:09","2017-04-15 09:08:09",Product,Complete,,,,1,288.20,CZK,10.74,"Battlerite EARLY ACCESS STEAM CD-KEY GLOBAL",45770570,51479498
99726981,"2017-04-15 09:12:03","2017-04-15 09:12:03","Product Commission",Complete,,,,1,-1.04,EUR,-1.04,"Crawl STEAM EARLY ACCESS CD-KEY GLOBAL",45770909,51479911
99726982,"2017-04-15 09:12:03","2017-04-15 09:12:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45770909,51479911
99726984,"2017-04-15 09:12:03","2017-04-15 09:12:03",Product,Complete,,,,1,9.59,EUR,9.59,"Crawl STEAM EARLY ACCESS CD-KEY GLOBAL",45770909,51479911
99747310,"2017-04-15 11:54:21","2017-04-15 11:54:21","Product Commission",Complete,,,,1,-0.45,AUD,-0.31,"Among the Sleep STEAM CD-KEY GLOBAL",45779273,51489861
99747311,"2017-04-15 11:54:21","2017-04-15 11:54:21","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45779273,51489861
99747312,"2017-04-15 11:54:21","2017-04-15 11:54:21",Product,Complete,,,,1,4.19,AUD,2.88,"Among the Sleep STEAM CD-KEY GLOBAL",45779273,51489861
99751154,"2017-04-15 12:22:04","2017-04-15 12:22:04","Product Commission",Complete,,,,1,-0.63,EUR,-0.63,"Haydee STEAM CD-KEY GLOBAL",45780852,51491721
99751155,"2017-04-15 12:22:04","2017-04-15 12:22:04","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45780852,51491721
99751156,"2017-04-15 12:22:04","2017-04-15 12:22:04",Product,Complete,,,,1,5.79,EUR,5.79,"Haydee STEAM CD-KEY GLOBAL",45780852,51491721
99751716,"2017-04-15 12:26:16","2017-04-15 12:26:16","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6117311,27698
99754104,"2017-04-15 12:44:09","2017-04-15 12:44:09","Product Commission",Complete,,,,1,-2.59,USD,-2.38,"Dishonored 2 STEAM CD-KEY GLOBAL",45782105,51493168
99754106,"2017-04-15 12:44:09","2017-04-15 12:44:09","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45782105,51493168
99754107,"2017-04-15 12:44:09","2017-04-15 12:44:09",Product,Complete,,,,1,23.97,USD,22.00,"Dishonored 2 STEAM CD-KEY GLOBAL",45782105,51493168
99755229,"2017-04-15 12:52:23","2017-04-15 12:52:23","Product Commission",Complete,,,,1,-0.29,GBP,-0.34,"Happy Room STEAM CD-KEY GLOBAL",45782602,51493731
99755230,"2017-04-15 12:52:23","2017-04-15 12:52:23","Selected Offer Provision (Boost Price)",Complete,,,,1,-0.67,GBP,-0.80,"Happy Room STEAM CD-KEY GLOBAL",45782602,51493731
99755231,"2017-04-15 12:52:23","2017-04-15 12:52:23","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45782602,51493731
99755232,"2017-04-15 12:52:23","2017-04-15 12:52:23",Product,Complete,,,,1,3.34,GBP,3.97,"Happy Room STEAM CD-KEY GLOBAL",45782602,51493731
99774773,"2017-04-15 14:59:06","2017-04-15 14:59:06","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6227225,65293
99779328,"2017-04-15 15:27:26","2017-04-15 15:27:26","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6256529,56441
99779385,"2017-04-15 15:27:57","2017-04-15 15:27:57","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6256529,56441
99779631,"2017-04-15 15:29:07","2017-04-15 15:29:07","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6227222,52876
99780368,"2017-04-15 15:34:03","2017-04-15 15:34:03","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6227221,10219
99784521,"2017-04-15 15:59:19","2017-04-15 15:59:19","Auction Commission",Complete,,,,1,-0.15,EUR,-0.15,,6227219,33383
99786223,"2017-04-15 16:10:24","2017-04-15 16:10:24","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6256529,56441
99786447,"2017-04-15 16:12:03","2017-04-15 16:12:03","Product Commission",Complete,,,,1,-359.67,HUF,-1.15,"Battlerite EARLY ACCESS STEAM CD-KEY GLOBAL",45795785,51508836
99786448,"2017-04-15 16:12:03","2017-04-15 16:12:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45795785,51508836
99786449,"2017-04-15 16:12:03","2017-04-15 16:12:03",Product,Complete,,,,1,3330.89,HUF,10.64,"Battlerite EARLY ACCESS STEAM CD-KEY GLOBAL",45795785,51508836
99787344,"2017-04-15 16:18:33","2017-04-15 16:18:33","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6227219,33383
99790267,"2017-04-15 16:38:46","2017-04-15 16:38:46","Auction Price Change",Complete,,,,1,-0.15,EUR,-0.15,,6256529,56441
99804406,"2017-04-15 18:10:10","2017-04-15 18:10:10","Product Commission",Complete,,,,1,-1.01,EUR,-1.01,"Crawl STEAM EARLY ACCESS CD-KEY GLOBAL",45803930,51518176
99804407,"2017-04-15 18:10:10","2017-04-15 18:10:10","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45803930,51518176
99804408,"2017-04-15 18:10:10","2017-04-15 18:10:10",Product,Complete,,,,1,9.39,EUR,9.39,"Crawl STEAM EARLY ACCESS CD-KEY GLOBAL",45803930,51518176
99817192,"2017-04-15 19:32:18","2017-04-15 19:32:18","Auction Commission",Complete,,,,1,-0.15,EUR,-0.15,,6256529,56441
99827473,"2017-04-15 20:41:30","2017-04-15 20:41:30","Product Commission",Complete,,,,1,-3.45,CAD,-2.32,"Dishonored 2 STEAM CD-KEY GLOBAL",45813763,51529390
99827474,"2017-04-15 20:41:30","2017-04-15 20:41:30","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45813763,51529390
99827475,"2017-04-15 20:41:30","2017-04-15 20:41:30",Product,Complete,,,,1,31.95,CAD,21.47,"Dishonored 2 STEAM CD-KEY GLOBAL",45813763,51529390
99832916,"2017-04-15 21:21:52","2017-04-15 21:21:52","Product Commission",Complete,,,,1,-0.32,EUR,-0.32,"Among the Sleep STEAM CD-KEY GLOBAL",45815902,51531886
99832917,"2017-04-15 21:21:52","2017-04-15 21:21:52","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45815902,51531886
99832918,"2017-04-15 21:21:52","2017-04-15 21:21:52",Product,Complete,,,,1,2.99,EUR,2.99,"Among the Sleep STEAM CD-KEY GLOBAL",45815902,51531886
99834969,"2017-04-15 21:38:03","2017-04-15 21:38:03","Product Commission",Complete,,,,1,-1.22,USD,-1.12,"Battlerite EARLY ACCESS STEAM CD-KEY GLOBAL",45816765,51532908
99834970,"2017-04-15 21:38:03","2017-04-15 21:38:03","Successful Transaction Fee",Complete,,,,1,-0.35,EUR,-0.35,,45816765,51532908
99834971,"2017-04-15 21:38:03","2017-04-15 21:38:03",Product,Complete,,,,1,11.30,USD,10.37,"Battlerite EARLY ACCESS STEAM CD-KEY GLOBAL",45816765,51532908
